Metric,Date,Value,Stock
Special Income Charges,2024-06-30 00:00:00,0.0,INDUSINDBK.NS
Operating Expense,2024-06-30 00:00:00,38974400000.0,INDUSINDBK.NS
Other Operating Expenses,2024-06-30 00:00:00,23142100000.0,INDUSINDBK.NS
Total Revenue,2024-06-30 00:00:00,78492400000.0,INDUSINDBK.NS
Operating Revenue,2024-06-30 00:00:00,78492400000.0,INDUSINDBK.NS
Tax Effect Of Unusual Items,2023-12-31 00:00:00,,INDUSINDBK.NS
Tax Rate For Calcs,2023-12-31 00:00:00,,INDUSINDBK.NS
Total Unusual Items,2023-12-31 00:00:00,,INDUSINDBK.NS
Total Unusual Items Excluding Goodwill,2023-12-31 00:00:00,,INDUSINDBK.NS
Net Income From Continuing Operation Net Minority Interest,2023-12-31 00:00:00,,INDUSINDBK.NS
Net Interest Income,2023-12-31 00:00:00,,INDUSINDBK.NS
Interest Expense,2023-12-31 00:00:00,,INDUSINDBK.NS
Interest Income,2023-12-31 00:00:00,,INDUSINDBK.NS
Normalized Income,2023-12-31 00:00:00,,INDUSINDBK.NS
Net Income From Continuing And Discontinued Operation,2023-12-31 00:00:00,,INDUSINDBK.NS
Diluted Average Shares,2023-12-31 00:00:00,778846024.0,INDUSINDBK.NS
Basic Average Shares,2023-12-31 00:00:00,777530405.0,INDUSINDBK.NS
Diluted EPS,2023-12-31 00:00:00,29.55,INDUSINDBK.NS
Basic EPS,2023-12-31 00:00:00,29.6,INDUSINDBK.NS
Diluted NI Availto Com Stockholders,2023-12-31 00:00:00,,INDUSINDBK.NS
Net Income Common Stockholders,2023-12-31 00:00:00,,INDUSINDBK.NS
Net Income,2023-12-31 00:00:00,,INDUSINDBK.NS
Net Income Including Noncontrolling Interests,2023-12-31 00:00:00,,INDUSINDBK.NS
Net Income Extraordinary,2023-12-31 00:00:00,,INDUSINDBK.NS
Net Income Continuous Operations,2023-12-31 00:00:00,,INDUSINDBK.NS
Tax Provision,2023-12-31 00:00:00,,INDUSINDBK.NS
Pretax Income,2023-12-31 00:00:00,,INDUSINDBK.NS
Special Income Charges,2023-12-31 00:00:00,,INDUSINDBK.NS
Operating Expense,2023-12-31 00:00:00,,INDUSINDBK.NS
Other Operating Expenses,2023-12-31 00:00:00,,INDUSINDBK.NS
Total Revenue,2023-12-31 00:00:00,,INDUSINDBK.NS
Operating Revenue,2023-12-31 00:00:00,,INDUSINDBK.NS
Tax Effect Of Unusual Items,2025-06-30 00:00:00,-106772964.174479,GRASIM.NS
Tax Rate For Calcs,2025-06-30 00:00:00,0.278199,GRASIM.NS
Normalized EBITDA,2025-06-30 00:00:00,64985500000.0,GRASIM.NS
Total Unusual Items,2025-06-30 00:00:00,-383800000.0,GRASIM.NS
Total Unusual Items Excluding Goodwill,2025-06-30 00:00:00,-383800000.0,GRASIM.NS
Net Income From Continuing Operation Net Minority Interest,2025-06-30 00:00:00,14186800000.0,GRASIM.NS
Reconciled Depreciation,2025-06-30 00:00:00,18103600000.0,GRASIM.NS
Reconciled Cost Of Revenue,2025-06-30 00:00:00,214502600000.0,GRASIM.NS
EBITDA,2025-06-30 00:00:00,64601700000.0,GRASIM.NS
EBIT,2025-06-30 00:00:00,46498100000.0,GRASIM.NS
Net Interest Income,2025-06-30 00:00:00,-8162300000.0,GRASIM.NS
Interest Expense,2025-06-30 00:00:00,8162300000.0,GRASIM.NS
Normalized Income,2025-06-30 00:00:00,14463827035.825521,GRASIM.NS
Net Income From Continuing And Discontinued Operation,2025-06-30 00:00:00,14186800000.0,GRASIM.NS
Total Expenses,2025-06-30 00:00:00,358406600000.0,GRASIM.NS
Diluted Average Shares,2025-06-30 00:00:00,679444444.0,GRASIM.NS
Basic Average Shares,2025-06-30 00:00:00,678469632.0,GRASIM.NS
Diluted EPS,2025-06-30 00:00:00,20.88,GRASIM.NS
Basic EPS,2025-06-30 00:00:00,20.91,GRASIM.NS
Diluted NI Availto Com Stockholders,2025-06-30 00:00:00,14186800000.0,GRASIM.NS
Net Income Common Stockholders,2025-06-30 00:00:00,14186800000.0,GRASIM.NS
Otherunder Preferred Stock Dividend,2025-06-30 00:00:00,0.0,GRASIM.NS
Net Income,2025-06-30 00:00:00,14186800000.0,GRASIM.NS
Minority Interests,2025-06-30 00:00:00,-13484000000.0,GRASIM.NS
Net Income Including Noncontrolling Interests,2025-06-30 00:00:00,27670800000.0,GRASIM.NS
Net Income Discontinuous Operations,2025-06-30 00:00:00,,GRASIM.NS
Net Income Continuous Operations,2025-06-30 00:00:00,27670800000.0,GRASIM.NS
Tax Provision,2025-06-30 00:00:00,10665000000.0,GRASIM.NS
Pretax Income,2025-06-30 00:00:00,38335800000.0,GRASIM.NS
Other Non Operating Income Expenses,2025-06-30 00:00:00,3421000000.0,GRASIM.NS
Special Income Charges,2025-06-30 00:00:00,-383800000.0,GRASIM.NS
Other Special Charges,2025-06-30 00:00:00,383800000.0,GRASIM.NS
Impairment Of Capital Assets,2025-06-30 00:00:00,,GRASIM.NS
Net Non Operating Interest Income Expense,2025-06-30 00:00:00,-8162300000.0,GRASIM.NS
Interest Expense Non Operating,2025-06-30 00:00:00,8162300000.0,GRASIM.NS
Operating Income,2025-06-30 00:00:00,42774200000.0,GRASIM.NS
Operating Expense,2025-06-30 00:00:00,143904000000.0,GRASIM.NS
Other Operating Expenses,2025-06-30 00:00:00,49995700000.0,GRASIM.NS
Depreciation And Amortization In Income Statement,2025-06-30 00:00:00,18103600000.0,GRASIM.NS
Depreciation Income Statement,2025-06-30 00:00:00,18103600000.0,GRASIM.NS
Selling General And Administration,2025-06-30 00:00:00,49857000000.0,GRASIM.NS
Selling And Marketing Expense,2025-06-30 00:00:00,49857000000.0,GRASIM.NS
Gross Profit,2025-06-30 00:00:00,186678200000.0,GRASIM.NS
Cost Of Revenue,2025-06-30 00:00:00,214502600000.0,GRASIM.NS
Total Revenue,2025-06-30 00:00:00,401180800000.0,GRASIM.NS
Operating Revenue,2025-06-30 00:00:00,401180800000.0,GRASIM.NS
Tax Effect Of Unusual Items,2025-03-31 00:00:00,1386693151.694525,GRASIM.NS
Tax Rate For Calcs,2025-03-31 00:00:00,0.25888,GRASIM.NS
Normalized EBITDA,2025-03-31 00:00:00,59676600000.0,GRASIM.NS
Total Unusual Items,2025-03-31 00:00:00,5356500000.0,GRASIM.NS
Total Unusual Items Excluding Goodwill,2025-03-31 00:00:00,5356500000.0,GRASIM.NS
Net Income From Continuing Operation Net Minority Interest,2025-03-31 00:00:00,12088700000.0,GRASIM.NS
Reconciled Depreciation,2025-03-31 00:00:00,20586200000.0,GRASIM.NS
Reconciled Cost Of Revenue,2025-03-31 00:00:00,299398500000.0,GRASIM.NS
EBITDA,2025-03-31 00:00:00,65033100000.0,GRASIM.NS
EBIT,2025-03-31 00:00:00,44446900000.0,GRASIM.NS
Net Interest Income,2025-03-31 00:00:00,-5253100000.0,GRASIM.NS
Interest Expense,2025-03-31 00:00:00,10118700000.0,GRASIM.NS
Normalized Income,2025-03-31 00:00:00,8118893151.694525,GRASIM.NS
Net Income From Continuing And Discontinued Operation,2025-03-31 00:00:00,12088800000.0,GRASIM.NS
Total Expenses,2025-03-31 00:00:00,408952600000.0,GRASIM.NS
Diluted Average Shares,2025-03-31 00:00:00,,GRASIM.NS
Basic Average Shares,2025-03-31 00:00:00,,GRASIM.NS
Diluted EPS,2025-03-31 00:00:00,,GRASIM.NS
Basic EPS,2025-03-31 00:00:00,,GRASIM.NS
Diluted NI Availto Com Stockholders,2025-03-31 00:00:00,12088800000.0,GRASIM.NS
Net Income Common Stockholders,2025-03-31 00:00:00,12088800000.0,GRASIM.NS
Otherunder Preferred Stock Dividend,2025-03-31 00:00:00,0.0,GRASIM.NS
Net Income,2025-03-31 00:00:00,12088800000.0,GRASIM.NS
Minority Interests,2025-03-31 00:00:00,-13352500000.0,GRASIM.NS
Net Income Including Noncontrolling Interests,2025-03-31 00:00:00,25441400000.0,GRASIM.NS
Net Income Discontinuous Operations,2025-03-31 00:00:00,,GRASIM.NS
Net Income Continuous Operations,2025-03-31 00:00:00,25441300000.0,GRASIM.NS
Tax Provision,2025-03-31 00:00:00,8886900000.0,GRASIM.NS
Pretax Income,2025-03-31 00:00:00,34328200000.0,GRASIM.NS
Other Non Operating Income Expenses,2025-03-31 00:00:00,-8088500000.0,GRASIM.NS
Special Income Charges,2025-03-31 00:00:00,-940600000.0,GRASIM.NS
Other Special Charges,2025-03-31 00:00:00,,GRASIM.NS
Impairment Of Capital Assets,2025-03-31 00:00:00,,GRASIM.NS
Net Non Operating Interest Income Expense,2025-03-31 00:00:00,-5253100000.0,GRASIM.NS
Interest Expense Non Operating,2025-03-31 00:00:00,10118700000.0,GRASIM.NS
Operating Income,2025-03-31 00:00:00,40665600000.0,GRASIM.NS
Operating Expense,2025-03-31 00:00:00,109554100000.0,GRASIM.NS
Other Operating Expenses,2025-03-31 00:00:00,-41062900000.0,GRASIM.NS
Depreciation And Amortization In Income Statement,2025-03-31 00:00:00,20586200000.0,GRASIM.NS
Depreciation Income Statement,2025-03-31 00:00:00,13205000000.0,GRASIM.NS
Selling General And Administration,2025-03-31 00:00:00,110662600000.0,GRASIM.NS
Selling And Marketing Expense,2025-03-31 00:00:00,107072200000.0,GRASIM.NS
Gross Profit,2025-03-31 00:00:00,150219700000.0,GRASIM.NS
Cost Of Revenue,2025-03-31 00:00:00,299398500000.0,GRASIM.NS
Total Revenue,2025-03-31 00:00:00,449618200000.0,GRASIM.NS
Operating Revenue,2025-03-31 00:00:00,449618200000.0,GRASIM.NS
Tax Effect Of Unusual Items,2024-12-31 00:00:00,0.0,GRASIM.NS
Tax Rate For Calcs,2024-12-31 00:00:00,0.246745,GRASIM.NS
Normalized EBITDA,2024-12-31 00:00:00,46785600000.0,GRASIM.NS
Total Unusual Items,2024-12-31 00:00:00,0.0,GRASIM.NS
Total Unusual Items Excluding Goodwill,2024-12-31 00:00:00,0.0,GRASIM.NS
Net Income From Continuing Operation Net Minority Interest,2024-12-31 00:00:00,8989800000.0,GRASIM.NS
Reconciled Depreciation,2024-12-31 00:00:00,15315800000.0,GRASIM.NS
Reconciled Cost Of Revenue,2024-12-31 00:00:00,191310700000.0,GRASIM.NS
EBITDA,2024-12-31 00:00:00,46785600000.0,GRASIM.NS
EBIT,2024-12-31 00:00:00,31469800000.0,GRASIM.NS
Net Interest Income,2024-12-31 00:00:00,-6985400000.0,GRASIM.NS
Interest Expense,2024-12-31 00:00:00,6985400000.0,GRASIM.NS
Normalized Income,2024-12-31 00:00:00,8989800000.0,GRASIM.NS
Net Income From Continuing And Discontinued Operation,2024-12-31 00:00:00,8989700000.0,GRASIM.NS
Total Expenses,2024-12-31 00:00:00,320252500000.0,GRASIM.NS
Diluted Average Shares,2024-12-31 00:00:00,671875934.0,GRASIM.NS
Basic Average Shares,2024-12-31 00:00:00,667386785.0,GRASIM.NS
Diluted EPS,2024-12-31 00:00:00,13.38,GRASIM.NS
Basic EPS,2024-12-31 00:00:00,13.47,GRASIM.NS
Diluted NI Availto Com Stockholders,2024-12-31 00:00:00,8989700000.0,GRASIM.NS
Net Income Common Stockholders,2024-12-31 00:00:00,8989700000.0,GRASIM.NS
Otherunder Preferred Stock Dividend,2024-12-31 00:00:00,0.0,GRASIM.NS
Net Income,2024-12-31 00:00:00,8989700000.0,GRASIM.NS
Minority Interests,2024-12-31 00:00:00,-9453300000.0,GRASIM.NS
Net Income Including Noncontrolling Interests,2024-12-31 00:00:00,18442900000.0,GRASIM.NS
Net Income Discontinuous Operations,2024-12-31 00:00:00,-100000.0,GRASIM.NS
Net Income Continuous Operations,2024-12-31 00:00:00,18443000000.0,GRASIM.NS
Tax Provision,2024-12-31 00:00:00,6041400000.0,GRASIM.NS
Pretax Income,2024-12-31 00:00:00,24484400000.0,GRASIM.NS
Other Non Operating Income Expenses,2024-12-31 00:00:00,3689800000.0,GRASIM.NS
Special Income Charges,2024-12-31 00:00:00,0.0,GRASIM.NS
Other Special Charges,2024-12-31 00:00:00,,GRASIM.NS
Impairment Of Capital Assets,2024-12-31 00:00:00,,GRASIM.NS
Net Non Operating Interest Income Expense,2024-12-31 00:00:00,-6985400000.0,GRASIM.NS
Interest Expense Non Operating,2024-12-31 00:00:00,6985400000.0,GRASIM.NS
Operating Income,2024-12-31 00:00:00,27676000000.0,GRASIM.NS
Operating Expense,2024-12-31 00:00:00,128941800000.0,GRASIM.NS
Other Operating Expenses,2024-12-31 00:00:00,48042100000.0,GRASIM.NS
Depreciation And Amortization In Income Statement,2024-12-31 00:00:00,15315800000.0,GRASIM.NS
Depreciation Income Statement,2024-12-31 00:00:00,15315800000.0,GRASIM.NS
Selling General And Administration,2024-12-31 00:00:00,41397800000.0,GRASIM.NS
Selling And Marketing Expense,2024-12-31 00:00:00,41397800000.0,GRASIM.NS
Gross Profit,2024-12-31 00:00:00,156617800000.0,GRASIM.NS
Cost Of Revenue,2024-12-31 00:00:00,191310700000.0,GRASIM.NS
Total Revenue,2024-12-31 00:00:00,347928500000.0,GRASIM.NS
Operating Revenue,2024-12-31 00:00:00,347928500000.0,GRASIM.NS
Tax Effect Of Unusual Items,2024-09-30 00:00:00,-250350000.0,GRASIM.NS
Tax Rate For Calcs,2024-09-30 00:00:00,0.3,GRASIM.NS
Normalized EBITDA,2024-09-30 00:00:00,41276900000.0,GRASIM.NS
Total Unusual Items,2024-09-30 00:00:00,-834500000.0,GRASIM.NS
Total Unusual Items Excluding Goodwill,2024-09-30 00:00:00,-834500000.0,GRASIM.NS
Net Income From Continuing Operation Net Minority Interest,2024-09-30 00:00:00,3899000000.0,GRASIM.NS
Reconciled Depreciation,2024-09-30 00:00:00,14958000000.0,GRASIM.NS
Reconciled Cost Of Revenue,2024-09-30 00:00:00,187528400000.0,GRASIM.NS
EBITDA,2024-09-30 00:00:00,40442400000.0,GRASIM.NS
EBIT,2024-09-30 00:00:00,25484400000.0,GRASIM.NS
Net Interest Income,2024-09-30 00:00:00,-5808100000.0,GRASIM.NS
Interest Expense,2024-09-30 00:00:00,5808100000.0,GRASIM.NS
Normalized Income,2024-09-30 00:00:00,4483150000.0,GRASIM.NS
Net Income From Continuing And Discontinued Operation,2024-09-30 00:00:00,3899000000.0,GRASIM.NS
Total Expenses,2024-09-30 00:00:00,314122200000.0,GRASIM.NS
Diluted Average Shares,2024-09-30 00:00:00,667636986.0,GRASIM.NS
Basic Average Shares,2024-09-30 00:00:00,665358362.0,GRASIM.NS
Diluted EPS,2024-09-30 00:00:00,5.84,GRASIM.NS
Basic EPS,2024-09-30 00:00:00,5.86,GRASIM.NS
Diluted NI Availto Com Stockholders,2024-09-30 00:00:00,3899000000.0,GRASIM.NS
Net Income Common Stockholders,2024-09-30 00:00:00,3899000000.0,GRASIM.NS
Otherunder Preferred Stock Dividend,2024-09-30 00:00:00,0.0,GRASIM.NS
Net Income,2024-09-30 00:00:00,3899000000.0,GRASIM.NS
Minority Interests,2024-09-30 00:00:00,-7102600000.0,GRASIM.NS
Net Income Including Noncontrolling Interests,2024-09-30 00:00:00,11001600000.0,GRASIM.NS
Net Income Discontinuous Operations,2024-09-30 00:00:00,,GRASIM.NS
Net Income Continuous Operations,2024-09-30 00:00:00,11001600000.0,GRASIM.NS
Tax Provision,2024-09-30 00:00:00,8674700000.0,GRASIM.NS
Pretax Income,2024-09-30 00:00:00,19676300000.0,GRASIM.NS
Other Non Operating Income Expenses,2024-09-30 00:00:00,3953600000.0,GRASIM.NS
Special Income Charges,2024-09-30 00:00:00,-834500000.0,GRASIM.NS
Other Special Charges,2024-09-30 00:00:00,334700000.0,GRASIM.NS
Impairment Of Capital Assets,2024-09-30 00:00:00,499800000.0,GRASIM.NS
Net Non Operating Interest Income Expense,2024-09-30 00:00:00,-5808100000.0,GRASIM.NS
Interest Expense Non Operating,2024-09-30 00:00:00,5808100000.0,GRASIM.NS
Operating Income,2024-09-30 00:00:00,21506300000.0,GRASIM.NS
Operating Expense,2024-09-30 00:00:00,126593800000.0,GRASIM.NS
Other Operating Expenses,2024-09-30 00:00:00,48561700000.0,GRASIM.NS
Depreciation And Amortization In Income Statement,2024-09-30 00:00:00,14958000000.0,GRASIM.NS
Depreciation Income Statement,2024-09-30 00:00:00,14958000000.0,GRASIM.NS
Selling General And Administration,2024-09-30 00:00:00,39215400000.0,GRASIM.NS
Selling And Marketing Expense,2024-09-30 00:00:00,39215400000.0,GRASIM.NS
Gross Profit,2024-09-30 00:00:00,148100100000.0,GRASIM.NS
Cost Of Revenue,2024-09-30 00:00:00,187528400000.0,GRASIM.NS
Total Revenue,2024-09-30 00:00:00,335628500000.0,GRASIM.NS
Operating Revenue,2024-09-30 00:00:00,335628500000.0,GRASIM.NS
Tax Effect Of Unusual Items,2024-06-30 00:00:00,-204472539.276064,GRASIM.NS
Tax Rate For Calcs,2024-06-30 00:00:00,0.232144,GRASIM.NS
Normalized EBITDA,2024-06-30 00:00:00,47725500000.0,GRASIM.NS
Total Unusual Items,2024-06-30 00:00:00,-880800000.0,GRASIM.NS
Total Unusual Items Excluding Goodwill,2024-06-30 00:00:00,-880800000.0,GRASIM.NS
Net Income From Continuing Operation Net Minority Interest,2024-06-30 00:00:00,10750300000.0,GRASIM.NS
Reconciled Depreciation,2024-06-30 00:00:00,14431200000.0,GRASIM.NS
Reconciled Cost Of Revenue,2024-06-30 00:00:00,185910700000.0,GRASIM.NS
EBITDA,2024-06-30 00:00:00,46844700000.0,GRASIM.NS
EBIT,2024-06-30 00:00:00,32413500000.0,GRASIM.NS
Net Interest Income,2024-06-30 00:00:00,-5507800000.0,GRASIM.NS
Interest Expense,2024-06-30 00:00:00,5507800000.0,GRASIM.NS
Normalized Income,2024-06-30 00:00:00,11426627460.723936,GRASIM.NS
Net Income From Continuing And Discontinued Operation,2024-06-30 00:00:00,10750300000.0,GRASIM.NS
Total Expenses,2024-06-30 00:00:00,316151700000.0,GRASIM.NS
Diluted Average Shares,2024-06-30 00:00:00,666065675.0,GRASIM.NS
Basic Average Shares,2024-06-30 00:00:00,661964286.0,GRASIM.NS
Diluted EPS,2024-06-30 00:00:00,16.14,GRASIM.NS
Basic EPS,2024-06-30 00:00:00,16.24,GRASIM.NS
Diluted NI Availto Com Stockholders,2024-06-30 00:00:00,10750300000.0,GRASIM.NS
Net Income Common Stockholders,2024-06-30 00:00:00,10750300000.0,GRASIM.NS
Otherunder Preferred Stock Dividend,2024-06-30 00:00:00,0.0,GRASIM.NS
Net Income,2024-06-30 00:00:00,10750300000.0,GRASIM.NS
Minority Interests,2024-06-30 00:00:00,-9909400000.0,GRASIM.NS
Net Income Including Noncontrolling Interests,2024-06-30 00:00:00,20659700000.0,GRASIM.NS
Net Income Discontinuous Operations,2024-06-30 00:00:00,,GRASIM.NS
Net Income Continuous Operations,2024-06-30 00:00:00,20659700000.0,GRASIM.NS
Tax Provision,2024-06-30 00:00:00,6246000000.0,GRASIM.NS
Pretax Income,2024-06-30 00:00:00,26905700000.0,GRASIM.NS
Other Non Operating Income Expenses,2024-06-30 00:00:00,3027800000.0,GRASIM.NS
Special Income Charges,2024-06-30 00:00:00,-880800000.0,GRASIM.NS
Other Special Charges,2024-06-30 00:00:00,880800000.0,GRASIM.NS
Impairment Of Capital Assets,2024-06-30 00:00:00,,GRASIM.NS
Net Non Operating Interest Income Expense,2024-06-30 00:00:00,-5507800000.0,GRASIM.NS
Interest Expense Non Operating,2024-06-30 00:00:00,5507800000.0,GRASIM.NS
Operating Income,2024-06-30 00:00:00,29945800000.0,GRASIM.NS
Operating Expense,2024-06-30 00:00:00,130241000000.0,GRASIM.NS
Other Operating Expenses,2024-06-30 00:00:00,47328100000.0,GRASIM.NS
Depreciation And Amortization In Income Statement,2024-06-30 00:00:00,14431200000.0,GRASIM.NS
Depreciation Income Statement,2024-06-30 00:00:00,14431200000.0,GRASIM.NS
Selling General And Administration,2024-06-30 00:00:00,46960000000.0,GRASIM.NS
Selling And Marketing Expense,2024-06-30 00:00:00,46960000000.0,GRASIM.NS
Gross Profit,2024-06-30 00:00:00,160186800000.0,GRASIM.NS
Cost Of Revenue,2024-06-30 00:00:00,185910700000.0,GRASIM.NS
Total Revenue,2024-06-30 00:00:00,346097500000.0,GRASIM.NS
Operating Revenue,2024-06-30 00:00:00,346097500000.0,GRASIM.NS
Tax Effect Of Unusual Items,2023-12-31 00:00:00,,GRASIM.NS
Tax Rate For Calcs,2023-12-31 00:00:00,,GRASIM.NS
Normalized EBITDA,2023-12-31 00:00:00,,GRASIM.NS
Total Unusual Items,2023-12-31 00:00:00,,GRASIM.NS
Total Unusual Items Excluding Goodwill,2023-12-31 00:00:00,,GRASIM.NS
Net Income From Continuing Operation Net Minority Interest,2023-12-31 00:00:00,,GRASIM.NS
Reconciled Depreciation,2023-12-31 00:00:00,,GRASIM.NS
Reconciled Cost Of Revenue,2023-12-31 00:00:00,,GRASIM.NS
EBITDA,2023-12-31 00:00:00,,GRASIM.NS
EBIT,2023-12-31 00:00:00,,GRASIM.NS
Net Interest Income,2023-12-31 00:00:00,,GRASIM.NS
Interest Expense,2023-12-31 00:00:00,,GRASIM.NS
Normalized Income,2023-12-31 00:00:00,,GRASIM.NS
Net Income From Continuing And Discontinued Operation,2023-12-31 00:00:00,,GRASIM.NS
Total Expenses,2023-12-31 00:00:00,,GRASIM.NS
Diluted Average Shares,2023-12-31 00:00:00,659599303.0,GRASIM.NS
Basic Average Shares,2023-12-31 00:00:00,658738582.0,GRASIM.NS
Diluted EPS,2023-12-31 00:00:00,22.96,GRASIM.NS
Basic EPS,2023-12-31 00:00:00,22.99,GRASIM.NS
Diluted NI Availto Com Stockholders,2023-12-31 00:00:00,,GRASIM.NS
Net Income Common Stockholders,2023-12-31 00:00:00,,GRASIM.NS
Otherunder Preferred Stock Dividend,2023-12-31 00:00:00,,GRASIM.NS
Net Income,2023-12-31 00:00:00,,GRASIM.NS
Minority Interests,2023-12-31 00:00:00,,GRASIM.NS
Net Income Including Noncontrolling Interests,2023-12-31 00:00:00,,GRASIM.NS
Net Income Discontinuous Operations,2023-12-31 00:00:00,0.0,GRASIM.NS
Net Income Continuous Operations,2023-12-31 00:00:00,,GRASIM.NS
Tax Provision,2023-12-31 00:00:00,,GRASIM.NS
Pretax Income,2023-12-31 00:00:00,,GRASIM.NS
Other Non Operating Income Expenses,2023-12-31 00:00:00,,GRASIM.NS
Special Income Charges,2023-12-31 00:00:00,,GRASIM.NS
Other Special Charges,2023-12-31 00:00:00,,GRASIM.NS
Impairment Of Capital Assets,2023-12-31 00:00:00,,GRASIM.NS
Net Non Operating Interest Income Expense,2023-12-31 00:00:00,,GRASIM.NS
Interest Expense Non Operating,2023-12-31 00:00:00,,GRASIM.NS
Operating Income,2023-12-31 00:00:00,,GRASIM.NS
Operating Expense,2023-12-31 00:00:00,,GRASIM.NS
Other Operating Expenses,2023-12-31 00:00:00,,GRASIM.NS
Depreciation And Amortization In Income Statement,2023-12-31 00:00:00,,GRASIM.NS
Depreciation Income Statement,2023-12-31 00:00:00,,GRASIM.NS
Selling General And Administration,2023-12-31 00:00:00,,GRASIM.NS
Selling And Marketing Expense,2023-12-31 00:00:00,,GRASIM.NS
Gross Profit,2023-12-31 00:00:00,,GRASIM.NS
Cost Of Revenue,2023-12-31 00:00:00,,GRASIM.NS
Total Revenue,2023-12-31 00:00:00,,GRASIM.NS
Operating Revenue,2023-12-31 00:00:00,,GRASIM.NS
Tax Effect Of Unusual Items,2025-06-30 00:00:00,0.0,ASIANPAINT.NS
Tax Rate For Calcs,2025-06-30 00:00:00,0.259599,ASIANPAINT.NS
Normalized EBITDA,2025-06-30 00:00:00,18540800000.0,ASIANPAINT.NS
Total Unusual Items,2025-06-30 00:00:00,0.0,ASIANPAINT.NS
Total Unusual Items Excluding Goodwill,2025-06-30 00:00:00,0.0,ASIANPAINT.NS
Net Income From Continuing Operation Net Minority Interest,2025-06-30 00:00:00,10997700000.0,ASIANPAINT.NS
Reconciled Depreciation,2025-06-30 00:00:00,3008700000.0,ASIANPAINT.NS
Reconciled Cost Of Revenue,2025-06-30 00:00:00,51230500000.0,ASIANPAINT.NS
EBITDA,2025-06-30 00:00:00,18540800000.0,ASIANPAINT.NS
EBIT,2025-06-30 00:00:00,15532100000.0,ASIANPAINT.NS
Net Interest Income,2025-06-30 00:00:00,-445000000.0,ASIANPAINT.NS
Interest Expense,2025-06-30 00:00:00,445000000.0,ASIANPAINT.NS
Normalized Income,2025-06-30 00:00:00,10997700000.0,ASIANPAINT.NS
Net Income From Continuing And Discontinued Operation,2025-06-30 00:00:00,10997700000.0,ASIANPAINT.NS
Total Expenses,2025-06-30 00:00:00,76003900000.0,ASIANPAINT.NS
Diluted Average Shares,2025-06-30 00:00:00,958823017.0,ASIANPAINT.NS
Basic Average Shares,2025-06-30 00:00:00,958823017.0,ASIANPAINT.NS
Diluted EPS,2025-06-30 00:00:00,11.47,ASIANPAINT.NS
Basic EPS,2025-06-30 00:00:00,11.47,ASIANPAINT.NS
Diluted NI Availto Com Stockholders,2025-06-30 00:00:00,10997700000.0,ASIANPAINT.NS
