Metric,Date,Value,Stock
Net Income From Continuing And Discontinued Operation,2025-03-31 00:00:00,25755400000.0,INDUSINDBK.NS
Diluted Average Shares,2025-03-31 00:00:00,779311314.0,INDUSINDBK.NS
Basic Average Shares,2025-03-31 00:00:00,778814636.0,INDUSINDBK.NS
Diluted EPS,2025-03-31 00:00:00,33.05,INDUSINDBK.NS
Basic EPS,2025-03-31 00:00:00,33.07,INDUSINDBK.NS
Diluted NI Availto Com Stockholders,2025-03-31 00:00:00,25755400000.0,INDUSINDBK.NS
Net Income Common Stockholders,2025-03-31 00:00:00,25755400000.0,INDUSINDBK.NS
Net Income,2025-03-31 00:00:00,25755400000.0,INDUSINDBK.NS
Net Income Including Noncontrolling Interests,2025-03-31 00:00:00,25755446000.0,INDUSINDBK.NS
Net Income Extraordinary,2025-03-31 00:00:00,0.0,INDUSINDBK.NS
Net Income Continuous Operations,2025-03-31 00:00:00,25755446000.0,INDUSINDBK.NS
Tax Provision,2025-03-31 00:00:00,9503400000.0,INDUSINDBK.NS
Pretax Income,2025-03-31 00:00:00,35257500000.0,INDUSINDBK.NS
Special Income Charges,2025-03-31 00:00:00,19926000.0,INDUSINDBK.NS
Other Special Charges,2025-03-31 00:00:00,-19926000.0,INDUSINDBK.NS
Gain On Sale Of Security,2025-03-31 00:00:00,6872867000.0,INDUSINDBK.NS
Operating Expense,2025-03-31 00:00:00,158248069000.0,INDUSINDBK.NS
Other Operating Expenses,2025-03-31 00:00:00,74983315000.0,INDUSINDBK.NS
Depreciation And Amortization In Income Statement,2025-03-31 00:00:00,5322695000.0,INDUSINDBK.NS
Depreciation Income Statement,2025-03-31 00:00:00,5322695000.0,INDUSINDBK.NS
Selling General And Administration,2025-03-31 00:00:00,2124720000.0,INDUSINDBK.NS
Selling And Marketing Expense,2025-03-31 00:00:00,1441565000.0,INDUSINDBK.NS
General And Administrative Expense,2025-03-31 00:00:00,683155000.0,INDUSINDBK.NS
Insurance And Claims,2025-03-31 00:00:00,6711915000.0,INDUSINDBK.NS
Rent And Landing Fees,2025-03-31 00:00:00,8712107000.0,INDUSINDBK.NS
Total Revenue,2025-03-31 00:00:00,264968474000.0,INDUSINDBK.NS
Operating Revenue,2025-03-31 00:00:00,264968474000.0,INDUSINDBK.NS
Tax Effect Of Unusual Items,2024-03-31 00:00:00,-7864914.461749,INDUSINDBK.NS
Tax Rate For Calcs,2024-03-31 00:00:00,0.250619,INDUSINDBK.NS
Total Unusual Items,2024-03-31 00:00:00,-31382000.0,INDUSINDBK.NS
Total Unusual Items Excluding Goodwill,2024-03-31 00:00:00,-31382000.0,INDUSINDBK.NS
Net Income From Continuing Operation Net Minority Interest,2024-03-31 00:00:00,89773000000.0,INDUSINDBK.NS
Reconciled Depreciation,2024-03-31 00:00:00,4630397000.0,INDUSINDBK.NS
Net Interest Income,2024-03-31 00:00:00,206159194000.0,INDUSINDBK.NS
Interest Expense,2024-03-31 00:00:00,251322943000.0,INDUSINDBK.NS
Interest Income,2024-03-31 00:00:00,457482137000.0,INDUSINDBK.NS
Normalized Income,2024-03-31 00:00:00,89796517085.53825,INDUSINDBK.NS
Net Income From Continuing And Discontinued Operation,2024-03-31 00:00:00,89773000000.0,INDUSINDBK.NS
Diluted Average Shares,2024-03-31 00:00:00,778385308.0,INDUSINDBK.NS
Basic Average Shares,2024-03-31 00:00:00,776986325.0,INDUSINDBK.NS
Diluted EPS,2024-03-31 00:00:00,115.33,INDUSINDBK.NS
Basic EPS,2024-03-31 00:00:00,115.54,INDUSINDBK.NS
Diluted NI Availto Com Stockholders,2024-03-31 00:00:00,89773000000.0,INDUSINDBK.NS
Net Income Common Stockholders,2024-03-31 00:00:00,89773000000.0,INDUSINDBK.NS
Net Income,2024-03-31 00:00:00,89773000000.0,INDUSINDBK.NS
Net Income Including Noncontrolling Interests,2024-03-31 00:00:00,89772929000.0,INDUSINDBK.NS
Net Income Extraordinary,2024-03-31 00:00:00,0.0,INDUSINDBK.NS
Net Income Continuous Operations,2024-03-31 00:00:00,89772929000.0,INDUSINDBK.NS
Tax Provision,2024-03-31 00:00:00,30022100000.0,INDUSINDBK.NS
Pretax Income,2024-03-31 00:00:00,119792000000.0,INDUSINDBK.NS
Special Income Charges,2024-03-31 00:00:00,-31382000.0,INDUSINDBK.NS
Other Special Charges,2024-03-31 00:00:00,31382000.0,INDUSINDBK.NS
Gain On Sale Of Security,2024-03-31 00:00:00,5054908000.0,INDUSINDBK.NS
Operating Expense,2024-03-31 00:00:00,143992733000.0,INDUSINDBK.NS
Other Operating Expenses,2024-03-31 00:00:00,70150201000.0,INDUSINDBK.NS
Depreciation And Amortization In Income Statement,2024-03-31 00:00:00,4630397000.0,INDUSINDBK.NS
Depreciation Income Statement,2024-03-31 00:00:00,4630397000.0,INDUSINDBK.NS
Selling General And Administration,2024-03-31 00:00:00,2337128000.0,INDUSINDBK.NS
Selling And Marketing Expense,2024-03-31 00:00:00,1597355000.0,INDUSINDBK.NS
General And Administrative Expense,2024-03-31 00:00:00,739773000.0,INDUSINDBK.NS
Insurance And Claims,2024-03-31 00:00:00,5628917000.0,INDUSINDBK.NS
Rent And Landing Fees,2024-03-31 00:00:00,7440399000.0,INDUSINDBK.NS
Total Revenue,2024-03-31 00:00:00,294653778000.0,INDUSINDBK.NS
Operating Revenue,2024-03-31 00:00:00,294653778000.0,INDUSINDBK.NS
Tax Effect Of Unusual Items,2023-03-31 00:00:00,-6963322.284508,INDUSINDBK.NS
Tax Rate For Calcs,2023-03-31 00:00:00,0.250605,INDUSINDBK.NS
Total Unusual Items,2023-03-31 00:00:00,-27786000.0,INDUSINDBK.NS
Total Unusual Items Excluding Goodwill,2023-03-31 00:00:00,-27786000.0,INDUSINDBK.NS
Net Income From Continuing Operation Net Minority Interest,2023-03-31 00:00:00,74434978000.0,INDUSINDBK.NS
Reconciled Depreciation,2023-03-31 00:00:00,4072062000.0,INDUSINDBK.NS
Net Interest Income,2023-03-31 00:00:00,175921238000.0,INDUSINDBK.NS
Interest Expense,2023-03-31 00:00:00,187757967000.0,INDUSINDBK.NS
Interest Income,2023-03-31 00:00:00,363679205000.0,INDUSINDBK.NS
Normalized Income,2023-03-31 00:00:00,74455800677.71548,INDUSINDBK.NS
Net Income From Continuing And Discontinued Operation,2023-03-31 00:00:00,74434978000.0,INDUSINDBK.NS
Diluted Average Shares,2023-03-31 00:00:00,776255183.0,INDUSINDBK.NS
Basic Average Shares,2023-03-31 00:00:00,775248354.0,INDUSINDBK.NS
Diluted EPS,2023-03-31 00:00:00,95.89,INDUSINDBK.NS
Basic EPS,2023-03-31 00:00:00,96.01,INDUSINDBK.NS
Diluted NI Availto Com Stockholders,2023-03-31 00:00:00,74434978000.0,INDUSINDBK.NS
Net Income Common Stockholders,2023-03-31 00:00:00,74434978000.0,INDUSINDBK.NS
Net Income,2023-03-31 00:00:00,74434978000.0,INDUSINDBK.NS
Net Income Including Noncontrolling Interests,2023-03-31 00:00:00,74434909000.0,INDUSINDBK.NS
Net Income Extraordinary,2023-03-31 00:00:00,0.0,INDUSINDBK.NS
Net Income Continuous Operations,2023-03-31 00:00:00,74434909000.0,INDUSINDBK.NS
Tax Provision,2023-03-31 00:00:00,24890600000.0,INDUSINDBK.NS
Pretax Income,2023-03-31 00:00:00,99321873000.0,INDUSINDBK.NS
Special Income Charges,2023-03-31 00:00:00,-27786000.0,INDUSINDBK.NS
Other Special Charges,2023-03-31 00:00:00,27786000.0,INDUSINDBK.NS
Gain On Sale Of Security,2023-03-31 00:00:00,-166272000.0,INDUSINDBK.NS
Operating Expense,2023-03-31 00:00:00,116471570000.0,INDUSINDBK.NS
Other Operating Expenses,2023-03-31 00:00:00,57627596000.0,INDUSINDBK.NS
Depreciation And Amortization In Income Statement,2023-03-31 00:00:00,4072062000.0,INDUSINDBK.NS
Depreciation Income Statement,2023-03-31 00:00:00,4072062000.0,INDUSINDBK.NS
Selling General And Administration,2023-03-31 00:00:00,1610571000.0,INDUSINDBK.NS
Selling And Marketing Expense,2023-03-31 00:00:00,951169000.0,INDUSINDBK.NS
General And Administrative Expense,2023-03-31 00:00:00,659402000.0,INDUSINDBK.NS
Insurance And Claims,2023-03-31 00:00:00,4964259000.0,INDUSINDBK.NS
Rent And Landing Fees,2023-03-31 00:00:00,6345802000.0,INDUSINDBK.NS
Total Revenue,2023-03-31 00:00:00,254676829000.0,INDUSINDBK.NS
Operating Revenue,2023-03-31 00:00:00,254676829000.0,INDUSINDBK.NS
Tax Effect Of Unusual Items,2022-03-31 00:00:00,-2860846.625257,INDUSINDBK.NS
Tax Rate For Calcs,2022-03-31 00:00:00,0.253105,INDUSINDBK.NS
Total Unusual Items,2022-03-31 00:00:00,-11303000.0,INDUSINDBK.NS
Total Unusual Items Excluding Goodwill,2022-03-31 00:00:00,-11303000.0,INDUSINDBK.NS
Net Income From Continuing Operation Net Minority Interest,2022-03-31 00:00:00,48050380000.0,INDUSINDBK.NS
Reconciled Depreciation,2022-03-31 00:00:00,3520235000.0,INDUSINDBK.NS
Net Interest Income,2022-03-31 00:00:00,150008445000.0,INDUSINDBK.NS
Interest Expense,2022-03-31 00:00:00,158215978000.0,INDUSINDBK.NS
Interest Income,2022-03-31 00:00:00,308224423000.0,INDUSINDBK.NS
Normalized Income,2022-03-31 00:00:00,48058822153.37474,INDUSINDBK.NS
Net Income From Continuing And Discontinued Operation,2022-03-31 00:00:00,48050380000.0,INDUSINDBK.NS
Diluted Average Shares,2022-03-31 00:00:00,775372364.0,INDUSINDBK.NS
Basic Average Shares,2022-03-31 00:00:00,774094014.0,INDUSINDBK.NS
Diluted EPS,2022-03-31 00:00:00,61.97,INDUSINDBK.NS
Basic EPS,2022-03-31 00:00:00,62.07,INDUSINDBK.NS
Diluted NI Availto Com Stockholders,2022-03-31 00:00:00,48050380000.0,INDUSINDBK.NS
Net Income Common Stockholders,2022-03-31 00:00:00,48050380000.0,INDUSINDBK.NS
Net Income,2022-03-31 00:00:00,48050380000.0,INDUSINDBK.NS
Net Income Including Noncontrolling Interests,2022-03-31 00:00:00,48050408000.0,INDUSINDBK.NS
Net Income Extraordinary,2022-03-31 00:00:00,0.0,INDUSINDBK.NS
Net Income Continuous Operations,2022-03-31 00:00:00,48050408000.0,INDUSINDBK.NS
Tax Provision,2022-03-31 00:00:00,16281800000.0,INDUSINDBK.NS
Pretax Income,2022-03-31 00:00:00,64328225000.0,INDUSINDBK.NS
Special Income Charges,2022-03-31 00:00:00,-11303000.0,INDUSINDBK.NS
Other Special Charges,2022-03-31 00:00:00,11303000.0,INDUSINDBK.NS
Gain On Sale Of Security,2022-03-31 00:00:00,5303121000.0,INDUSINDBK.NS
Operating Expense,2022-03-31 00:00:00,114626457000.0,INDUSINDBK.NS
Other Operating Expenses,2022-03-31 00:00:00,65180816000.0,INDUSINDBK.NS
Depreciation And Amortization In Income Statement,2022-03-31 00:00:00,3520235000.0,INDUSINDBK.NS
Depreciation Income Statement,2022-03-31 00:00:00,3520235000.0,INDUSINDBK.NS
Selling General And Administration,2022-03-31 00:00:00,1193311000.0,INDUSINDBK.NS
Selling And Marketing Expense,2022-03-31 00:00:00,670148000.0,INDUSINDBK.NS
General And Administrative Expense,2022-03-31 00:00:00,523163000.0,INDUSINDBK.NS
Insurance And Claims,2022-03-31 00:00:00,4287941000.0,INDUSINDBK.NS
Rent And Landing Fees,2022-03-31 00:00:00,5664148000.0,INDUSINDBK.NS
Total Revenue,2022-03-31 00:00:00,220432085000.0,INDUSINDBK.NS
Operating Revenue,2022-03-31 00:00:00,220432085000.0,INDUSINDBK.NS
Tax Effect Of Unusual Items,2025-03-31 00:00:00,1374124500.0,GRASIM.NS
Tax Rate For Calcs,2025-03-31 00:00:00,0.2835,GRASIM.NS
Normalized EBITDA,2025-03-31 00:00:00,195658800000.0,GRASIM.NS
Total Unusual Items,2025-03-31 00:00:00,4847000000.0,GRASIM.NS
Total Unusual Items Excluding Goodwill,2025-03-31 00:00:00,4847000000.0,GRASIM.NS
Net Income From Continuing Operation Net Minority Interest,2025-03-31 00:00:00,37056800000.0,GRASIM.NS
Reconciled Depreciation,2025-03-31 00:00:00,64537300000.0,GRASIM.NS
Reconciled Cost Of Revenue,2025-03-31 00:00:00,861136600000.0,GRASIM.NS
EBITDA,2025-03-31 00:00:00,200505800000.0,GRASIM.NS
EBIT,2025-03-31 00:00:00,135968500000.0,GRASIM.NS
Net Interest Income,2025-03-31 00:00:00,-22852300000.0,GRASIM.NS
Interest Expense,2025-03-31 00:00:00,27717900000.0,GRASIM.NS
Interest Income,2025-03-31 00:00:00,5052900000.0,GRASIM.NS
Normalized Income,2025-03-31 00:00:00,33583924500.0,GRASIM.NS
Net Income From Continuing And Discontinued Operation,2025-03-31 00:00:00,37056800000.0,GRASIM.NS
Total Expenses,2025-03-31 00:00:00,1351013300000.0,GRASIM.NS
Rent Expense Supplemental,2025-03-31 00:00:00,2599900000.0,GRASIM.NS
Diluted Average Shares,2025-03-31 00:00:00,667700058.0,GRASIM.NS
Basic Average Shares,2025-03-31 00:00:00,666876426.0,GRASIM.NS
Diluted EPS,2025-03-31 00:00:00,55.5,GRASIM.NS
Basic EPS,2025-03-31 00:00:00,55.57,GRASIM.NS
Diluted NI Availto Com Stockholders,2025-03-31 00:00:00,37056800000.0,GRASIM.NS
Net Income Common Stockholders,2025-03-31 00:00:00,37056800000.0,GRASIM.NS
Otherunder Preferred Stock Dividend,2025-03-31 00:00:00,0.0,GRASIM.NS
Net Income,2025-03-31 00:00:00,37056800000.0,GRASIM.NS
Minority Interests,2025-03-31 00:00:00,-40506500000.0,GRASIM.NS
Net Income Including Noncontrolling Interests,2025-03-31 00:00:00,77563300000.0,GRASIM.NS
Net Income Discontinuous Operations,2025-03-31 00:00:00,,GRASIM.NS
Net Income Continuous Operations,2025-03-31 00:00:00,77563300000.0,GRASIM.NS
Tax Provision,2025-03-31 00:00:00,30687300000.0,GRASIM.NS
Pretax Income,2025-03-31 00:00:00,108250600000.0,GRASIM.NS
Other Non Operating Income Expenses,2025-03-31 00:00:00,2555100000.0,GRASIM.NS
Special Income Charges,2025-03-31 00:00:00,-1450100000.0,GRASIM.NS
Other Special Charges,2025-03-31 00:00:00,475800000.0,GRASIM.NS
Write Off,2025-03-31 00:00:00,93500000.0,GRASIM.NS
Impairment Of Capital Assets,2025-03-31 00:00:00,,GRASIM.NS
Restructuring And Mergern Acquisition,2025-03-31 00:00:00,880800000.0,GRASIM.NS
Net Non Operating Interest Income Expense,2025-03-31 00:00:00,-22852300000.0,GRASIM.NS
Total Other Finance Cost,2025-03-31 00:00:00,187300000.0,GRASIM.NS
Interest Expense Non Operating,2025-03-31 00:00:00,27717900000.0,GRASIM.NS
Interest Income Non Operating,2025-03-31 00:00:00,5052900000.0,GRASIM.NS
Operating Income,2025-03-31 00:00:00,120769400000.0,GRASIM.NS
Operating Expense,2025-03-31 00:00:00,489876700000.0,GRASIM.NS
Other Operating Expenses,2025-03-31 00:00:00,101046200000.0,GRASIM.NS
Depreciation And Amortization In Income Statement,2025-03-31 00:00:00,64537300000.0,GRASIM.NS
Amortization,2025-03-31 00:00:00,7381200000.0,GRASIM.NS
Depreciation Income Statement,2025-03-31 00:00:00,57156100000.0,GRASIM.NS
Selling General And Administration,2025-03-31 00:00:00,235769800000.0,GRASIM.NS
Selling And Marketing Expense,2025-03-31 00:00:00,232179400000.0,GRASIM.NS
General And Administrative Expense,2025-03-31 00:00:00,3590400000.0,GRASIM.NS
Rent And Landing Fees,2025-03-31 00:00:00,2599900000.0,GRASIM.NS
Gross Profit,2025-03-31 00:00:00,610646100000.0,GRASIM.NS
Cost Of Revenue,2025-03-31 00:00:00,861136600000.0,GRASIM.NS
Total Revenue,2025-03-31 00:00:00,1471782700000.0,GRASIM.NS
Operating Revenue,2025-03-31 00:00:00,1471782700000.0,GRASIM.NS
Tax Effect Of Unusual Items,2024-03-31 00:00:00,193070400.0,GRASIM.NS
Tax Rate For Calcs,2024-03-31 00:00:00,0.2755,GRASIM.NS
Normalized EBITDA,2024-03-31 00:00:00,202745700000.0,GRASIM.NS
Total Unusual Items,2024-03-31 00:00:00,700800000.0,GRASIM.NS
Total Unusual Items Excluding Goodwill,2024-03-31 00:00:00,700800000.0,GRASIM.NS
Net Income From Continuing Operation Net Minority Interest,2024-03-31 00:00:00,56244900000.0,GRASIM.NS
Reconciled Depreciation,2024-03-31 00:00:00,50013200000.0,GRASIM.NS
Reconciled Cost Of Revenue,2024-03-31 00:00:00,740283600000.0,GRASIM.NS
EBITDA,2024-03-31 00:00:00,203446500000.0,GRASIM.NS
EBIT,2024-03-31 00:00:00,153433300000.0,GRASIM.NS
Net Interest Income,2024-03-31 00:00:00,-11051400000.0,GRASIM.NS
Interest Expense,2024-03-31 00:00:00,16435200000.0,GRASIM.NS
Interest Income,2024-03-31 00:00:00,5452600000.0,GRASIM.NS
Normalized Income,2024-03-31 00:00:00,55737170400.0,GRASIM.NS
Net Income From Continuing And Discontinued Operation,2024-03-31 00:00:00,56244900000.0,GRASIM.NS
Total Expenses,2024-03-31 00:00:00,1150612300000.0,GRASIM.NS
Rent Expense Supplemental,2024-03-31 00:00:00,2200100000.0,GRASIM.NS
Diluted Average Shares,2024-03-31 00:00:00,660570757.0,GRASIM.NS
Basic Average Shares,2024-03-31 00:00:00,659449553.0,GRASIM.NS
Diluted EPS,2024-03-31 00:00:00,85.15,GRASIM.NS
Basic EPS,2024-03-31 00:00:00,85.29,GRASIM.NS
Diluted NI Availto Com Stockholders,2024-03-31 00:00:00,56244900000.0,GRASIM.NS
Net Income Common Stockholders,2024-03-31 00:00:00,56244900000.0,GRASIM.NS
Otherunder Preferred Stock Dividend,2024-03-31 00:00:00,0.0,GRASIM.NS
Net Income,2024-03-31 00:00:00,56244900000.0,GRASIM.NS
Minority Interests,2024-03-31 00:00:00,-43011600000.0,GRASIM.NS
Net Income Including Noncontrolling Interests,2024-03-31 00:00:00,99256500000.0,GRASIM.NS
Net Income Discontinuous Operations,2024-03-31 00:00:00,,GRASIM.NS
Net Income Continuous Operations,2024-03-31 00:00:00,99256500000.0,GRASIM.NS
Tax Provision,2024-03-31 00:00:00,37741600000.0,GRASIM.NS
Pretax Income,2024-03-31 00:00:00,136998100000.0,GRASIM.NS
Other Non Operating Income Expenses,2024-03-31 00:00:00,1131200000.0,GRASIM.NS
Special Income Charges,2024-03-31 00:00:00,-5043400000.0,GRASIM.NS
Other Special Charges,2024-03-31 00:00:00,4323400000.0,GRASIM.NS
Write Off,2024-03-31 00:00:00,0.0,GRASIM.NS
Impairment Of Capital Assets,2024-03-31 00:00:00,,GRASIM.NS
Restructuring And Mergern Acquisition,2024-03-31 00:00:00,720000000.0,GRASIM.NS
Net Non Operating Interest Income Expense,2024-03-31 00:00:00,-11051400000.0,GRASIM.NS
Total Other Finance Cost,2024-03-31 00:00:00,68800000.0,GRASIM.NS
Interest Expense Non Operating,2024-03-31 00:00:00,16435200000.0,GRASIM.NS
Interest Income Non Operating,2024-03-31 00:00:00,5452600000.0,GRASIM.NS
Operating Income,2024-03-31 00:00:00,145177700000.0,GRASIM.NS
Operating Expense,2024-03-31 00:00:00,410328700000.0,GRASIM.NS
Other Operating Expenses,2024-03-31 00:00:00,81417100000.0,GRASIM.NS
Depreciation And Amortization In Income Statement,2024-03-31 00:00:00,50013200000.0,GRASIM.NS
Amortization,2024-03-31 00:00:00,6079900000.0,GRASIM.NS
Depreciation Income Statement,2024-03-31 00:00:00,43933300000.0,GRASIM.NS
Selling General And Administration,2024-03-31 00:00:00,208824900000.0,GRASIM.NS
Selling And Marketing Expense,2024-03-31 00:00:00,205252800000.0,GRASIM.NS
General And Administrative Expense,2024-03-31 00:00:00,3572100000.0,GRASIM.NS
Rent And Landing Fees,2024-03-31 00:00:00,2200100000.0,GRASIM.NS
Gross Profit,2024-03-31 00:00:00,555506400000.0,GRASIM.NS
Cost Of Revenue,2024-03-31 00:00:00,740283600000.0,GRASIM.NS
Total Revenue,2024-03-31 00:00:00,1295790000000.0,GRASIM.NS
Operating Revenue,2024-03-31 00:00:00,1295790000000.0,GRASIM.NS
Tax Effect Of Unusual Items,2023-03-31 00:00:00,569419620.0,GRASIM.NS
Tax Rate For Calcs,2023-03-31 00:00:00,0.2478,GRASIM.NS
Normalized EBITDA,2023-03-31 00:00:00,202781900000.0,GRASIM.NS
Total Unusual Items,2023-03-31 00:00:00,2297900000.0,GRASIM.NS
Total Unusual Items Excluding Goodwill,2023-03-31 00:00:00,2297900000.0,GRASIM.NS
Net Income From Continuing Operation Net Minority Interest,2023-03-31 00:00:00,68272600000.0,GRASIM.NS
Reconciled Depreciation,2023-03-31 00:00:00,45290100000.0,GRASIM.NS
Reconciled Cost Of Revenue,2023-03-31 00:00:00,672950600000.0,GRASIM.NS
EBITDA,2023-03-31 00:00:00,205079800000.0,GRASIM.NS
EBIT,2023-03-31 00:00:00,159789700000.0,GRASIM.NS
Net Interest Income,2023-03-31 00:00:00,-8785200000.0,GRASIM.NS
Interest Expense,2023-03-31 00:00:00,12522600000.0,GRASIM.NS
Interest Income,2023-03-31 00:00:00,3872100000.0,GRASIM.NS
Normalized Income,2023-03-31 00:00:00,66544119620.0,GRASIM.NS
Net Income From Continuing And Discontinued Operation,2023-03-31 00:00:00,68272600000.0,GRASIM.NS
Total Expenses,2023-03-31 00:00:00,1042070900000.0,GRASIM.NS
Rent Expense Supplemental,2023-03-31 00:00:00,2416600000.0,GRASIM.NS
Diluted Average Shares,2023-03-31 00:00:00,659835362.0,GRASIM.NS
Basic Average Shares,2023-03-31 00:00:00,659217378.0,GRASIM.NS
Diluted EPS,2023-03-31 00:00:00,103.47,GRASIM.NS
Basic EPS,2023-03-31 00:00:00,103.57,GRASIM.NS
Diluted NI Availto Com Stockholders,2023-03-31 00:00:00,68272600000.0,GRASIM.NS
Net Income Common Stockholders,2023-03-31 00:00:00,68272600000.0,GRASIM.NS
Otherunder Preferred Stock Dividend,2023-03-31 00:00:00,0.0,GRASIM.NS
Net Income,2023-03-31 00:00:00,68272600000.0,GRASIM.NS
Minority Interests,2023-03-31 00:00:00,-42509400000.0,GRASIM.NS
Net Income Including Noncontrolling Interests,2023-03-31 00:00:00,110782000000.0,GRASIM.NS
Net Income Discontinuous Operations,2023-03-31 00:00:00,0.0,GRASIM.NS
Net Income Continuous Operations,2023-03-31 00:00:00,110782000000.0,GRASIM.NS
Tax Provision,2023-03-31 00:00:00,36485100000.0,GRASIM.NS
Pretax Income,2023-03-31 00:00:00,147267100000.0,GRASIM.NS
Other Non Operating Income Expenses,2023-03-31 00:00:00,1467700000.0,GRASIM.NS
Special Income Charges,2023-03-31 00:00:00,-335900000.0,GRASIM.NS
Other Special Charges,2023-03-31 00:00:00,110100000.0,GRASIM.NS
Write Off,2023-03-31 00:00:00,225800000.0,GRASIM.NS
Impairment Of Capital Assets,2023-03-31 00:00:00,,GRASIM.NS
Restructuring And Mergern Acquisition,2023-03-31 00:00:00,880300000.0,GRASIM.NS
Net Non Operating Interest Income Expense,2023-03-31 00:00:00,-8785200000.0,GRASIM.NS
Total Other Finance Cost,2023-03-31 00:00:00,134700000.0,GRASIM.NS
Interest Expense Non Operating,2023-03-31 00:00:00,12522600000.0,GRASIM.NS
Interest Income Non Operating,2023-03-31 00:00:00,3872100000.0,GRASIM.NS
Operating Income,2023-03-31 00:00:00,122595600000.0,GRASIM.NS
Operating Expense,2023-03-31 00:00:00,369120300000.0,GRASIM.NS
Other Operating Expenses,2023-03-31 00:00:00,68498800000.0,GRASIM.NS
Depreciation And Amortization In Income Statement,2023-03-31 00:00:00,45290100000.0,GRASIM.NS
Amortization,2023-03-31 00:00:00,6334400000.0,GRASIM.NS
Depreciation Income Statement,2023-03-31 00:00:00,38955700000.0,GRASIM.NS
Selling General And Administration,2023-03-31 00:00:00,190382200000.0,GRASIM.NS
Selling And Marketing Expense,2023-03-31 00:00:00,187467900000.0,GRASIM.NS
General And Administrative Expense,2023-03-31 00:00:00,2914300000.0,GRASIM.NS
Rent And Landing Fees,2023-03-31 00:00:00,2416600000.0,GRASIM.NS
